Timestamp,Energy_kWh,Hour,Day,Month,Weekday,Holiday,Temperature_C,Humidity_%,Pressure_hPa,Wind_mps,Occupants,CO2_ppm,VOC_ppb,AC_Status,Door_Status,Window_Status
21-01-2024 08:15,7.788,8,21,1,4,0,20.11,66.45,1015.64,5.71,7,769.64,161.74,0,1,0
21-01-2024 08:30,4.764,8,21,1,4,0,17.95,75.31,1015.99,5.27,1,472.44,97.04,0,0,0
21-01-2024 08:45,8.499,8,21,1,4,0,19.33,61.29,1015.29,8,8,790.22,178.17,0,0,0
21-01-2024 09:00,9.51,9,21,1,4,0,17.31,67.71,1017.72,6.62,9,880.4,190.48,0,1,0
21-01-2024 09:15,9.446,9,21,1,4,0,24.13,57.16,1014.16,7.86,9,849.28,185.15,1,0,0
21-01-2024 09:30,8.849,9,21,1,4,0,19.46,67.98,1014.71,6.08,8,824.87,173.89,0,0,0
21-01-2024 09:45,5.18,9,21,1,4,0,19.63,60.72,1017.78,4.34,2,504.84,119.27,0,0,0
21-01-2024 10:00,4.989,10,21,1,4,0,23.89,59.55,1012.26,5.88,1,470.82,113.23,0,0,1
21-01-2024 10:15,4.68,10,21,1,4,0,18.35,63.52,1016.52,5.71,1,469.91,110.85,0,0,0
21-01-2024 10:30,7.865,10,21,1,4,0,22.59,60.43,1018.86,5.83,6,685.46,166.47,0,0,1
21-01-2024 10:45,8.629,10,21,1,4,0,21.19,61.21,1015.12,5.44,8,817.44,176.37,0,0,0
21-01-2024 11:00,8.406,11,21,1,4,0,16.04,55.67,1012.94,6.2,8,815.05,177.06,0,0,0
21-01-2024 11:15,5.999,11,21,1,4,0,19.26,64.43,1012.88,4.52,3,571.89,130.94,0,0,0
21-01-2024 11:30,5.714,11,21,1,4,0,20.87,48.79,1016.67,5.53,3,540.58,134.5,0,0,0
21-01-2024 11:45,4.375,11,21,1,4,0,20.07,54.47,1014.07,5.88,1,460.51,119.52,0,0,0
21-01-2024 12:00,5.499,12,21,1,4,0,20.08,50.05,1017.8,5.47,3,536.36,135.09,0,1,0
21-01-2024 12:15,3.654,12,21,1,4,1,18.79,45.55,1014.32,6.14,0,427.4,94.28,0,0,0
21-01-2024 12:30,3.854,12,21,1,4,1,18.57,53.99,1015.03,4.75,0,372.97,89.75,0,1,0
21-01-2024 12:45,5.869,12,21,1,4,0,19.38,47.82,1013.21,6.56,3,524.36,130.1,0,0,0
21-01-2024 13:00,4.768,13,21,1,4,0,23.92,48.89,1016.85,3.57,1,472.87,112.52,0,0,1
21-01-2024 13:15,7.523,13,21,1,4,0,18.18,45.25,1015.56,6.92,7,758.66,165.85,0,0,0
21-01-2024 13:30,6.206,13,21,1,4,0,19.04,43,1017.54,6.32,4,597.6,138.45,0,0,0
21-01-2024 13:45,6.114,13,21,1,4,0,20.06,53.44,1012.36,4.94,4,610.22,132.58,0,0,0
21-01-2024 14:00,7.199,14,21,1,4,0,17.07,30.84,1013.56,5.9,7,764.1,164.81,0,1,0
21-01-2024 14:15,4.721,14,21,1,4,0,20.86,43.1,1015.3,4.4,1,483.61,109.67,0,0,0
21-01-2024 14:30,4.545,14,21,1,4,0,17.42,47,1015.15,5.95,1,437.93,102.01,0,0,0
21-01-2024 14:45,8.206,14,21,1,4,0,17.83,32.55,1017.45,4.17,8,787,177.27,0,0,0
21-01-2024 15:00,5.384,15,21,1,4,0,17.73,35.72,1014.57,1.29,3,559.83,130.48,0,0,0
21-01-2024 15:15,7.917,15,21,1,4,0,16.72,38.23,1015.89,3.99,8,793.64,180.84,0,0,0
21-01-2024 15:30,5.881,15,21,1,4,0,22.54,31.53,1014.99,3.54,4,613.64,132.82,0,0,1
21-01-2024 15:45,5.028,15,21,1,4,0,21.04,38.68,1016.2,2.76,2,473.68,115.03,0,0,0
21-01-2024 16:00,8.349,16,21,1,4,0,21.84,39.8,1014.22,3.93,8,824.18,178.68,0,1,0
21-01-2024 16:15,6.883,16,21,1,4,0,21.66,36.35,1015.24,4.66,6,698.44,163.65,0,0,0
21-01-2024 16:30,6.401,16,21,1,4,0,19.66,42.08,1018.52,1.66,4,595.07,148.86,0,0,0
21-01-2024 16:45,8.386,16,21,1,4,0,19.94,27.4,1017.2,2.58,9,873.68,186.28,0,0,0
21-01-2024 17:00,5.645,17,21,1,4,0,22.03,29.55,1017.64,1.99,4,613.36,147.6,0,0,0
21-01-2024 17:15,4.802,17,21,1,4,0,23.28,23.06,1013.25,2.76,2,526.44,122.63,0,0,0
21-01-2024 17:30,8.383,17,21,1,4,0,17.48,28.32,1017.24,4.89,9,867.64,196.13,0,1,0
21-01-2024 17:45,6.389,17,21,1,4,0,25.04,33.24,1018.72,3.44,4,579.33,143.21,1,1,0
21-01-2024 18:00,5.87,18,21,1,4,0,17.37,31.32,1013.49,3.14,4,604.69,133.67,0,0,0
21-01-2024 18:15,8.189,18,21,1,4,0,19.08,27.24,1015.08,2.25,8,798.73,181.25,0,0,0
21-01-2024 18:30,4.666,18,21,1,4,0,20.15,29.37,1014.3,3.29,2,467.86,116.41,0,0,0
21-01-2024 18:45,7.015,18,21,1,4,0,20.33,20.1,1015.78,2.87,7,707.14,172.46,0,0,0
21-01-2024 19:00,3.938,19,21,1,4,0,23.93,30.87,1016.04,3.13,0,388.35,99.05,0,0,1
21-01-2024 19:15,3.656,19,21,1,4,0,22.02,38.46,1015.02,2.66,0,402.31,95.74,0,0,0
21-01-2024 19:30,3.773,19,21,1,4,0,20.83,22.96,1015.41,4.23,0,417.41,107.4,0,1,0
21-01-2024 19:45,3.617,19,21,1,4,0,22.07,30.56,1015.31,4.22,0,408.53,93.19,0,0,0
21-01-2024 20:00,4.133,20,21,1,4,0,20.69,39.51,1019.91,3.37,0,428.9,96.57,0,0,0
21-01-2024 20:15,3.131,20,21,1,4,0,18.65,27.57,1014.59,4.6,0,425.92,106.45,0,0,0
21-01-2024 20:30,3.353,20,21,1,4,0,20.97,31.69,1021.24,3.88,0,367.44,106.54,0,0,0
21-01-2024 20:45,3.279,20,21,1,4,0,20.14,38.51,1016.47,2.97,0,422.68,103.76,0,0,0
21-01-2024 21:00,3.842,21,21,1,4,0,18.31,48.85,1015.74,3.97,0,413.54,89.16,0,0,0
21-01-2024 21:15,3.346,21,21,1,4,0,22.53,37.17,1018.89,2.02,0,437.47,100.08,0,1,0
21-01-2024 21:30,3.85,21,21,1,4,0,19.89,37.59,1016.97,4.02,0,419.72,104.93,0,0,0
21-01-2024 21:45,3.591,21,21,1,4,0,17.76,30,1016.61,2.95,0,398.32,91.26,0,1,0
21-01-2024 22:00,3.687,22,21,1,4,0,18.07,41.82,1013.47,4.59,0,399.44,99.05,0,0,0
21-01-2024 22:15,3.496,22,21,1,4,0,21.07,38.42,1014.52,1.64,0,388.61,89.12,0,1,0
21-01-2024 22:30,3.586,22,21,1,4,0,22.1,41.69,1013.71,4.73,0,380.34,93.03,0,0,0
21-01-2024 22:45,3.781,22,21,1,4,0,20.96,42.41,1012.41,4.04,0,398.73,105.38,0,1,0
21-01-2024 23:00,3.157,23,21,1,4,0,20.97,43.68,1015.71,3.63,0,390.84,97.46,0,0,0
21-01-2024 23:15,3.915,23,21,1,4,0,18.38,51.31,1017.91,4.14,0,405.77,104.52,0,0,0
21-01-2024 23:30,3.999,23,21,1,4,0,20.19,47.56,1015.18,4.34,0,376.86,93.1,0,0,0
21-01-2024 23:45,3.594,23,21,1,4,0,19.34,41.21,1015.07,4.52,0,379.09,100.34,0,0,0
22-01-2024 00:00,3.56,0,22,1,5,1,19.61,43.84,1014.46,3.47,0,387.31,99.07,0,0,0
22-01-2024 00:15,3.93,0,22,1,5,1,19.78,57.25,1012.16,5.39,0,432.84,103.42,0,0,0
22-01-2024 00:30,4.118,0,22,1,5,1,18.68,55.57,1015.42,3.03,0,422.09,96.6,0,0,0
22-01-2024 00:45,4.089,0,22,1,5,1,21.5,51.4,1015.02,4.53,0,395.99,109.96,0,0,0
22-01-2024 01:00,4.111,1,22,1,5,1,17.98,48.68,1018.4,3.9,0,390.36,101.67,0,0,0
22-01-2024 01:15,3.931,1,22,1,5,1,17.4,53.68,1012.38,5.88,0,407.29,101.84,0,1,0
22-01-2024 01:30,3.925,1,22,1,5,1,18.43,57.79,1011.64,5.04,0,386.87,99.7,0,0,0
22-01-2024 01:45,4.098,1,22,1,5,1,21.77,50.55,1013.95,4.58,0,376.57,93.61,0,0,0
22-01-2024 02:00,4.223,2,22,1,5,1,20.68,69.42,1015.75,3.25,0,376.93,101.13,0,1,0
22-01-2024 02:15,4.076,2,22,1,5,1,16.43,53.97,1019.38,6.48,0,392.18,104.04,0,0,0
22-01-2024 02:30,3.692,2,22,1,5,1,21.19,54.11,1014.93,5.94,0,411.32,97.89,0,0,0
22-01-2024 02:45,4.21,2,22,1,5,1,19.9,61.12,1013.26,6.34,0,407.42,90.67,0,1,0
22-01-2024 03:00,4.083,3,22,1,5,1,19.17,70.44,1015.65,4.98,0,409.89,107.51,0,0,0
22-01-2024 03:15,4.168,3,22,1,5,1,19.52,51.48,1016.84,7.5,0,371.83,97.69,0,0,0
22-01-2024 03:30,4.382,3,22,1,5,1,17.33,59.92,1013.33,5.07,0,422.91,107.13,0,0,0
22-01-2024 03:45,4.118,3,22,1,5,1,20.35,50.47,1013.93,4.77,0,429.54,93.84,0,1,0
22-01-2024 04:00,4.284,4,22,1,5,1,17.46,73.87,1017.41,8.5,0,390.54,95.33,0,0,0
22-01-2024 04:15,4.036,4,22,1,5,1,19.3,63.11,1014.19,6.75,0,383.37,100.14,0,0,0
22-01-2024 04:30,4.285,4,22,1,5,1,19.3,75.64,1012.94,5.45,0,384.49,98.63,0,1,0
22-01-2024 04:45,3.879,4,22,1,5,1,21.54,58.76,1016.16,6.8,0,400.76,97.26,0,1,0
22-01-2024 05:00,4.261,5,22,1,5,1,20.08,63.98,1014.81,6.1,0,394.97,105.64,0,1,0
22-01-2024 05:15,4.495,5,22,1,5,1,21.41,67.47,1014.86,8.63,0,395.05,100.38,0,0,0
22-01-2024 05:30,4.263,5,22,1,5,1,17.61,71.59,1016.74,6.55,0,381.79,99.65,0,0,0
22-01-2024 05:45,3.974,5,22,1,5,1,19.78,69.57,1016.77,6.83,0,400.59,102.18,0,0,0
22-01-2024 06:00,4.476,6,22,1,5,1,21.06,66.74,1013.7,6.73,0,439.88,97.49,0,0,0
22-01-2024 06:15,3.846,6,22,1,5,1,22.48,57.76,1013.04,6.47,0,387.1,97.44,0,0,0
22-01-2024 06:30,4.264,6,22,1,5,1,17.72,68.6,1016.29,6.29,0,417.68,102.47,0,0,0
22-01-2024 06:45,4.198,6,22,1,5,1,18.32,69,1016.13,6.48,0,431.08,104.75,0,0,0
22-01-2024 07:00,4.737,7,22,1,5,1,21.01,66.86,1013.89,7.06,0,375.78,109.81,0,0,0
22-01-2024 07:15,4.829,7,22,1,5,1,23.22,76,1013.76,7.44,0,411.32,99.79,0,0,0
22-01-2024 07:30,4.469,7,22,1,5,1,20.57,68,1017.87,7.48,0,381.67,99.68,0,1,0
22-01-2024 07:45,4.271,7,22,1,5,1,17.78,76.55,1014.45,5.12,0,348.95,94.47,0,1,0
22-01-2024 08:00,4.032,8,22,1,5,1,17.82,69.84,1014.51,6.02,0,379.47,98.06,0,0,0
22-01-2024 08:15,4.653,8,22,1,5,1,20.27,70.08,1017.98,7.36,0,397.08,99.82,0,0,0
22-01-2024 08:30,4.389,8,22,1,5,1,20.72,71.59,1013.73,7.55,0,409.98,91.87,0,0,0
22-01-2024 08:45,4.427,8,22,1,5,1,19.56,69.14,1013.55,6.94,0,382.3,95.12,0,1,0
22-01-2024 09:00,4.009,9,22,1,5,1,17.84,62.17,1016.72,5.89,0,368.81,103.62,0,0,0
22-01-2024 09:15,4.313,9,22,1,5,1,22.2,66.55,1018.98,5.17,0,415.56,90.9,0,1,0
22-01-2024 09:30,3.944,9,22,1,5,1,19.3,68.48,1018.8,7.35,0,410.03,98.1,0,0,0
22-01-2024 09:45,4.563,9,22,1,5,1,21.05,66.7,1015.46,6.24,0,399.66,102.6,0,0,0
22-01-2024 10:00,3.64,10,22,1,5,1,16.45,52.59,1017.88,5.71,0,422.51,96.55,0,1,0
22-01-2024 10:15,4.317,10,22,1,5,1,22.4,64.05,1013.63,6.16,0,428.75,102.6,0,0,0
22-01-2024 10:30,3.982,10,22,1,5,1,18.63,63.71,1013.71,5.57,0,426.1,97.35,0,0,0
22-01-2024 10:45,4.234,10,22,1,5,1,22.69,64.23,1015.81,6.31,0,387.49,96.88,0,1,0
22-01-2024 11:00,4.042,11,22,1,5,1,21.23,53.6,1015.99,6.05,0,415.5,105.76,0,0,0
22-01-2024 11:15,3.896,11,22,1,5,1,17.14,51.47,1016.23,5.71,0,394.8,100.67,0,1,0
22-01-2024 11:30,4.002,11,22,1,5,1,20.49,54.98,1015.16,4.87,0,391.89,99.11,0,0,0
22-01-2024 11:45,4.539,11,22,1,5,1,23.31,59.87,1016.08,6.16,0,410.3,100.27,0,0,0
22-01-2024 12:00,4.054,12,22,1,5,1,18.8,42.77,1014.59,5.95,0,392.34,101.72,0,0,0
22-01-2024 12:15,4.376,12,22,1,5,1,23.32,50.17,1014.23,5.66,0,394.1,104.4,0,0,0
22-01-2024 12:30,3.55,12,22,1,5,1,20.77,40.04,1015.8,3.79,0,374.08,103.14,0,1,0
22-01-2024 12:45,3.663,12,22,1,5,1,22.68,42.93,1015.55,3.63,0,362,99.06,0,0,0
22-01-2024 13:00,4.329,13,22,1,5,1,20.32,50.26,1014.74,3.22,0,399.61,98.51,0,0,0
22-01-2024 13:15,3.715,13,22,1,5,1,19.75,46.15,1016.78,5.93,0,403.38,93.11,0,0,0
22-01-2024 13:30,3.575,13,22,1,5,1,23.67,39.21,1018.53,5.47,0,426.54,100.05,0,1,0
22-01-2024 13:45,3.645,13,22,1,5,1,21.44,48.03,1017.12,3.99,0,407.45,106.04,0,0,0
22-01-2024 14:00,3.609,14,22,1,5,1,19.53,36.93,1016.25,2.69,0,395.55,92.64,0,0,0
22-01-2024 14:15,3.699,14,22,1,5,1,20.85,42.09,1013.62,4.48,0,437.3,102.24,0,0,0
22-01-2024 14:30,3.331,14,22,1,5,1,18.87,42.19,1015.04,2.18,0,423.98,108.12,0,0,0
22-01-2024 14:45,4.068,14,22,1,5,1,20.22,43.35,1017.38,2.03,0,376.85,99.87,0,0,0
22-01-2024 15:00,3.926,15,22,1,5,1,22.39,40.37,1014.97,3.75,0,388.23,96.96,0,0,1
22-01-2024 15:15,3.527,15,22,1,5,1,19.68,34.86,1015.42,3.19,0,386.01,96.27,0,0,0
22-01-2024 15:30,3.752,15,22,1,5,1,18.25,34.71,1016.29,4.15,0,421.16,102.95,0,0,0
22-01-2024 15:45,3.841,15,22,1,5,1,18.07,42.58,1017.93,4.43,0,411.4,84.75,0,0,0
22-01-2024 16:00,3.483,16,22,1,5,1,20.15,28.29,1014.38,2.89,0,392.52,96.98,0,0,0
22-01-2024 16:15,3.624,16,22,1,5,1,18.38,35.24,1017.4,2.36,0,383.45,102.42,0,0,0
22-01-2024 16:30,3.401,16,22,1,5,1,17.13,29.37,1016.59,3.92,0,415.1,94.32,0,0,0
22-01-2024 16:45,3.271,16,22,1,5,1,17.6,32.93,1014.32,0.88,0,364.82,95.4,0,0,0
22-01-2024 17:00,3.65,17,22,1,5,1,22.35,39.54,1010.81,3.51,0,400.27,100.25,0,0,1
22-01-2024 17:15,3.319,17,22,1,5,1,19.72,24.52,1012.51,5.66,0,421.27,100.6,0,0,0
22-01-2024 17:30,3.608,17,22,1,5,1,20.12,23.51,1015.87,2.8,0,405.71,103.48,0,0,0
22-01-2024 17:45,4.145,17,22,1,5,1,18.07,37.73,1016.49,3.01,0,430.36,107.64,0,1,0
22-01-2024 18:00,3.528,18,22,1,5,1,18.84,31.21,1019.27,2.35,0,397.16,97.24,0,0,0
22-01-2024 18:15,3.329,18,22,1,5,1,18.77,26.48,1016.54,3.06,0,390.51,108.03,0,0,0
22-01-2024 18:30,3.389,18,22,1,5,1,19.45,29.36,1014.7,4.35,0,414.53,90.34,0,0,0
22-01-2024 18:45,3.367,18,22,1,5,1,16.68,29,1011.13,1.99,0,400.92,99.39,0,0,0
22-01-2024 19:00,3.862,19,22,1,5,1,22.18,29.27,1016.78,2.67,0,426.43,101.94,0,1,0
22-01-2024 19:15,3.541,19,22,1,5,1,19.97,37.45,1014.09,1.92,0,422.82,102.26,0,0,0
22-01-2024 19:30,3.171,19,22,1,5,1,20.4,26.13,1016.59,3.31,0,409.86,91.04,0,0,0
22-01-2024 19:45,3.367,19,22,1,5,1,21.83,29.58,1012.79,2.74,0,412.62,100.1,0,1,0
22-01-2024 20:00,3.568,20,22,1,5,1,21.68,27.3,1016.87,2.41,0,409.52,83.75,0,0,0
22-01-2024 20:15,3.231,20,22,1,5,1,18.85,31.63,1019.03,2.91,0,401.56,102.15,0,1,0
22-01-2024 20:30,3.328,20,22,1,5,1,21.21,29.41,1016.89,2.5,0,402.49,99.26,0,0,0
22-01-2024 20:45,3.466,20,22,1,5,1,21.19,34.25,1014.98,4.3,0,389.7,96.66,0,0,0
22-01-2024 21:00,3.402,21,22,1,5,1,20.63,35.13,1015.34,2.79,0,410.38,111.09,0,1,0
22-01-2024 21:15,3.502,21,22,1,5,1,22.12,38.77,1018.47,4.1,0,396.18,96.67,0,0,0
22-01-2024 21:30,3.675,21,22,1,5,1,21.6,42.57,1016.51,2.83,0,423.65,103.47,0,1,0
22-01-2024 21:45,3.248,21,22,1,5,1,21.45,29.99,1016.87,5.26,0,394.35,112.9,0,0,0
22-01-2024 22:00,3.862,22,22,1,5,1,22.73,40.72,1013.45,4.53,0,397.78,103.87,0,1,0
22-01-2024 22:15,3.433,22,22,1,5,1,20.06,32.08,1012.46,4.1,0,374.35,97,0,0,0
22-01-2024 22:30,3.81,22,22,1,5,1,20.12,40.27,1016.51,3.81,0,419.55,95.56,0,0,0
22-01-2024 22:45,3.881,22,22,1,5,1,21.64,42.75,1012.95,3.06,0,432.27,94.16,0,1,0
22-01-2024 23:00,3.793,23,22,1,5,1,19.64,43.18,1012.67,5.85,0,393.27,100.8,0,0,0
22-01-2024 23:15,4.191,23,22,1,5,1,20.96,46.79,1012.42,4.23,0,371.29,104.1,0,1,0
22-01-2024 23:30,3.644,23,22,1,5,1,18.88,46.41,1019.17,3.74,0,402.06,104.02,0,1,0
22-01-2024 23:45,3.528,23,22,1,5,1,15.44,47.74,1014.04,5.41,0,380.28,104.41,0,0,0
23-01-2024 00:00,3.74,0,23,1,6,1,21.2,43.99,1014.22,5.91,0,407.91,100.21,0,0,0
23-01-2024 00:15,3.796,0,23,1,6,1,16.9,55.43,1017.01,3.56,0,428.77,102.51,0,0,0
23-01-2024 00:30,3.578,0,23,1,6,1,18.6,48.4,1014.66,3.63,0,374.18,102.9,0,1,0
23-01-2024 00:45,4.137,0,23,1,6,1,21.64,41.73,1012.78,3.78,0,361.71,103.83,0,0,0
23-01-2024 01:00,4.104,1,23,1,6,1,21.66,50.58,1020.13,6.61,0,393.7,110.17,0,0,0
23-01-2024 01:15,3.791,1,23,1,6,1,22.35,48.88,1017.34,5.01,0,381.5,105.81,0,0,0
23-01-2024 01:30,3.442,1,23,1,6,1,15.96,52.5,1016.78,5.33,0,360.26,96.71,0,1,0
23-01-2024 01:45,3.882,1,23,1,6,1,20.59,50.88,1014.01,4.58,0,371.39,106.98,0,0,0
23-01-2024 02:00,4.014,2,23,1,6,1,19.48,52.35,1016.41,7.34,0,438.49,97.99,0,0,0
23-01-2024 02:15,4.291,2,23,1,6,1,21.98,51.64,1013.69,4.79,0,415.79,101.41,0,0,0
23-01-2024 02:30,4.251,2,23,1,6,1,22.95,59.88,1014.44,6.94,0,379.42,95.08,0,0,0
23-01-2024 02:45,4.028,2,23,1,6,1,17.38,67.11,1016.01,4.83,0,364.74,101.2,0,1,0
23-01-2024 03:00,3.909,3,23,1,6,1,20.03,64.82,1013.92,7.55,0,420.4,94.92,0,1,0
23-01-2024 03:15,4.066,3,23,1,6,1,21.67,61.17,1018.13,7.07,0,402.33,96.44,0,0,0
23-01-2024 03:30,4.105,3,23,1,6,1,19.32,58.84,1016.73,4.74,0,381.67,97.24,0,0,0
23-01-2024 03:45,4.131,3,23,1,6,1,23.49,57.75,1016.43,6.22,0,407.01,98.4,0,0,0
23-01-2024 04:00,4.311,4,23,1,6,1,19.2,66.01,1012.88,5.95,0,384.61,98.09,0,0,0
23-01-2024 04:15,4.406,4,23,1,6,1,19.4,66.33,1016.82,7.22,0,397.11,97.13,0,1,0
23-01-2024 04:30,4.091,4,23,1,6,1,17.85,70.08,1014.5,6.61,0,379.88,105.23,0,0,0
23-01-2024 04:45,4.216,4,23,1,6,1,20.31,65.54,1016.32,7.44,0,392.71,97.27,0,0,0
23-01-2024 05:00,4.111,5,23,1,6,1,13.96,76.26,1014.56,10.22,0,396.23,105.3,0,0,0
23-01-2024 05:15,4.106,5,23,1,6,1,19.5,62.85,1013.64,6.86,0,369.31,94.34,0,0,0
23-01-2024 05:30,4.41,5,23,1,6,1,22.54,63.7,1017.51,8.86,0,412.65,96.01,0,0,0
23-01-2024 05:45,4.137,5,23,1,6,1,17.21,71.37,1013.77,6.4,0,429.32,100.64,0,0,0
23-01-2024 06:00,4.137,6,23,1,6,1,16.76,67.55,1014.74,7.15,0,390.34,101.37,0,0,0
23-01-2024 06:15,4.341,6,23,1,6,1,22.23,67.2,1011.44,5.9,0,444.32,101.24,0,0,0
23-01-2024 06:30,4.661,6,23,1,6,1,22.5,66.09,1018.28,6.35,0,369.29,101.32,0,0,0
23-01-2024 06:45,3.784,6,23,1,6,1,17.29,63.07,1015.44,7.04,0,411.68,103.91,0,0,0
23-01-2024 07:00,4.369,7,23,1,6,1,23.47,58.8,1017.41,7.28,0,431.85,106.61,0,0,0
23-01-2024 07:15,4.161,7,23,1,6,1,20.86,65.96,1015.35,7.16,0,412.81,102.31,0,0,0
23-01-2024 07:30,4.353,7,23,1,6,1,22.1,63.64,1011.76,6.74,0,400.33,93.95,0,0,0
23-01-2024 07:45,3.944,7,23,1,6,1,18.42,70.8,1017.88,6.36,0,415.65,100.32,0,1,0
23-01-2024 08:00,4.432,8,23,1,6,1,22.98,67.04,1015.77,5.84,0,439.74,107.19,0,0,0
23-01-2024 08:15,4.128,8,23,1,6,1,19.46,64.08,1013.88,6.19,0,404.15,103.08,0,0,0
23-01-2024 08:30,4.08,8,23,1,6,1,19.38,64.76,1019.62,6.5,0,404.27,98.95,0,0,0
23-01-2024 08:45,4.201,8,23,1,6,1,20.96,72.78,1014.28,5.88,0,382.59,102.67,0,0,0
23-01-2024 09:00,4.392,9,23,1,6,1,19.22,60.05,1013.83,3.88,0,441.69,102.49,0,0,0
23-01-2024 09:15,3.887,9,23,1,6,1,16.96,68.84,1010.73,5.6,0,379.65,90.01,0,0,0
23-01-2024 09:30,4.224,9,23,1,6,1,20.26,70.91,1016.04,6.77,0,374.02,102.22,0,1,0
23-01-2024 09:45,4.016,9,23,1,6,1,19.36,65.6,1015.72,3.3,0,416.06,102.85,0,0,0
23-01-2024 10:00,3.52,10,23,1,6,1,18.46,58.09,1015.26,6.62,0,403.29,102.29,0,0,0
23-01-2024 10:15,4.364,10,23,1,6,1,22.48,59.01,1019.51,4.78,0,392.46,97.15,0,0,1
23-01-2024 10:30,4.54,10,23,1,6,1,24.78,63.85,1014.38,5.63,0,387.54,100.63,0,0,0
23-01-2024 10:45,3.934,10,23,1,6,1,18.16,58.29,1017.33,4.73,0,403.36,100.03,0,0,0
23-01-2024 11:00,4.109,11,23,1,6,1,20.39,67.13,1012.88,5.91,0,401.46,92.88,0,0,0
23-01-2024 11:15,4.044,11,23,1,6,1,19.2,51.23,1017.22,4.66,0,380.03,102.29,0,0,0
23-01-2024 11:30,4.222,11,23,1,6,1,24.58,58.67,1012.41,5.55,0,401.19,97.71,0,0,0
23-01-2024 11:45,4.13,11,23,1,6,1,20.98,59.88,1015.52,3.94,0,384.83,101.35,0,0,0
23-01-2024 12:00,3.601,12,23,1,6,1,21.85,41.79,1015.95,6.73,0,392.31,105.23,0,0,0
23-01-2024 12:15,3.976,12,23,1,6,1,22.36,51.04,1013.09,4,0,369.28,105.37,0,0,1
23-01-2024 12:30,4.135,12,23,1,6,1,20.26,48.47,1015.1,3.72,0,409.73,100.07,0,1,0
23-01-2024 12:45,3.888,12,23,1,6,1,19.63,48.4,1013.94,4.54,0,378.73,106.08,0,0,0
23-01-2024 13:00,3.456,13,23,1,6,1,23.04,49.82,1016.02,5.69,0,405.8,95.72,0,0,0
23-01-2024 13:15,4.3,13,23,1,6,1,21.56,43.73,1016.46,4.84,0,366.72,100.06,0,0,0
23-01-2024 13:30,3.704,13,23,1,6,1,18.31,52.01,1016.35,3.84,0,389.24,96.83,0,0,0
23-01-2024 13:45,3.818,13,23,1,6,1,18.55,38.53,1013.98,3.71,0,382,102.89,0,0,0
23-01-2024 14:00,3.548,14,23,1,6,1,19.22,34.16,1016.76,2.92,0,369.46,102.46,0,0,0
23-01-2024 14:15,3.663,14,23,1,6,1,22.32,38.45,1014.19,3.44,0,430.98,106.81,0,0,0
23-01-2024 14:30,3.811,14,23,1,6,1,22.95,36.88,1014.7,3.65,0,365.09,111.88,0,0,0
23-01-2024 14:45,3.685,14,23,1,6,1,24.3,35.87,1020.01,4.09,0,388.75,100.11,0,0,0
23-01-2024 15:00,3.409,15,23,1,6,1,18.58,24.37,1015.02,4.12,0,405.8,105.67,0,0,0
23-01-2024 15:15,3.323,15,23,1,6,1,20.28,41.06,1012.31,3.8,0,391.67,108.29,0,0,0
23-01-2024 15:30,3.86,15,23,1,6,1,19.2,37.68,1018.76,3.46,0,388.55,100.29,0,0,0
23-01-2024 15:45,3.403,15,23,1,6,1,19.64,38.43,1015.32,3.76,0,357.98,101.05,0,0,0
23-01-2024 16:00,3.488,16,23,1,6,1,21.86,28.81,1012.62,3.5,0,416.78,100.32,0,0,0
23-01-2024 16:15,3.525,16,23,1,6,1,19.91,35.43,1010.36,3.51,0,406.72,102.11,0,0,0
23-01-2024 16:30,3.914,16,23,1,6,1,22.63,43.56,1013.5,3.56,0,425.71,101.49,0,1,1
23-01-2024 16:45,3.749,16,23,1,6,1,18.97,35.58,1016.46,2.85,0,342.27,96.89,0,1,0
23-01-2024 17:00,3.601,17,23,1,6,1,21.48,30.7,1016.68,1.7,0,429.22,89.46,0,0,0
23-01-2024 17:15,3.431,17,23,1,6,1,19.11,31.19,1013.25,3.27,0,375.59,102.4,0,1,0
23-01-2024 17:30,3.699,17,23,1,6,1,16.33,36.84,1017.84,3.1,0,410.32,100.57,0,0,0
23-01-2024 17:45,3.248,17,23,1,6,1,17.96,24.93,1015.78,3.91,0,385.82,97.28,0,1,0
23-01-2024 18:00,3.28,18,23,1,6,1,20.25,29.45,1014.86,2.56,0,410.9,93.95,0,0,0
23-01-2024 18:15,3.496,18,23,1,6,1,23.84,30.17,1013.69,4.58,0,400.77,104.56,0,0,0
23-01-2024 18:30,3.559,18,23,1,6,1,19.08,31.87,1015.83,3.97,0,383.12,95.4,0,0,0
23-01-2024 18:45,3.701,18,23,1,6,1,19.66,26.35,1013.04,3.82,0,391.58,100.77,0,0,0
23-01-2024 19:00,3.166,19,23,1,6,1,20.98,20.73,1015.84,1.89,0,403.58,98.85,0,0,0
23-01-2024 19:15,3.451,19,23,1,6,1,18.8,30.98,1014.5,3.78,0,397.19,100.45,0,0,0
23-01-2024 19:30,3.706,19,23,1,6,1,19.03,42.51,1019.74,2.1,0,377.38,106.85,0,0,0
23-01-2024 19:45,3.833,19,23,1,6,1,20.14,32.82,1013.72,3.05,0,424.72,98.25,0,0,0
23-01-2024 20:00,3.576,20,23,1,6,1,19.13,26.85,1015.02,3.72,0,406.94,103.11,0,0,0
